Date,Open,High,Low,Close,Adj Close,Volume
2014-03-11,,,,,,
2014-03-12,,,,,,
2014-03-13,,,,,,
2014-03-14,,,,,,
2014-03-18,,,,,,
2014-03-19,,,,,,
2014-03-20,,,,,,
2014-03-21,,,,,,
2014-03-22,,,,,,
2014-03-24,,,,,,
2014-03-25,,,,,,
2014-03-26,,,,,,
2014-03-27,,,,,,
2014-03-28,,,,,,
2014-03-31,,,,,,
2014-04-01,,,,,,
2014-04-02,,,,,,
2014-04-03,,,,,,
2014-04-04,,,,,,
2014-04-07,,,,,,
2014-04-09,,,,,,
2014-04-10,,,,,,
2014-04-11,,,,,,
2014-04-15,,,,,,
2014-04-16,,,,,,
2014-04-17,,,,,,
2014-04-21,,,,,,
2014-04-22,,,,,,
2014-04-23,,,,,,
2014-04-24,,,,,,
2014-04-25,,,,,,
2014-04-28,,,,,,
2014-04-29,,,,,,
2014-04-30,,,,,,
2014-05-02,,,,,,
2014-05-05,,,,,,
2014-05-06,,,,,,
2014-05-07,,,,,,
2014-05-08,,,,,,
2014-05-09,,,,,,
2014-05-12,,,,,,
2014-05-13,,,,,,
2014-05-14,,,,,,
2014-05-15,,,,,,
2014-05-16,,,,,,
2014-05-19,,,,,,
2014-05-20,,,,,,
2014-05-21,,,,,,
2014-05-22,,,,,,
2014-05-23,,,,,,
2014-05-26,,,,,,
2014-05-27,,,,,,
2014-05-28,,,,,,
2014-05-29,,,,,,
2014-05-30,,,,,,
2014-06-02,,,,,,
2014-06-03,,,,,,
2014-06-04,,,,,,
2014-06-05,,,,,,
2014-06-06,,,,,,
2014-06-09,,,,,,
2014-06-10,,,,,,
2014-06-11,,,,,,
2014-06-12,,,,,,
2014-06-13,,,,,,
2014-06-16,,,,,,
2014-06-17,,,,,,
2014-06-18,,,,,,
2014-06-19,,,,,,
2014-06-20,,,,,,
2014-06-23,,,,,,
2014-06-24,,,,,,
2014-06-25,,,,,,
2014-06-26,,,,,,
2014-06-27,,,,,,
2014-06-30,,,,,,
2014-07-01,,,,,,
2014-07-02,,,,,,
2014-07-03,,,,,,
2014-07-04,,,,,,
2014-07-07,,,,,,
2014-07-08,,,,,,
2014-07-09,,,,,,
2014-07-10,,,,,,
2014-07-11,,,,,,
2014-07-14,,,,,,
2014-07-15,,,,,,
2014-07-16,,,,,,
2014-07-17,,,,,,
2014-07-18,,,,,,
2014-07-21,,,,,,
2014-07-22,,,,,,
2014-07-23,,,,,,
2014-07-24,,,,,,
2014-07-25,,,,,,
2014-07-28,,,,,,
2014-07-30,,,,,,
2014-07-31,,,,,,
2014-08-01,,,,,,
2014-08-04,,,,,,
2014-08-05,,,,,,
2014-08-06,,,,,,
2014-08-07,,,,,,
2014-08-08,,,,,,
2014-08-11,,,,,,
2014-08-12,,,,,,
2014-08-13,,,,,,
2014-08-14,,,,,,
2014-08-18,,,,,,
2014-08-19,,,,,,
2014-08-20,,,,,,
2014-08-21,,,,,,
2014-08-22,,,,,,
2014-08-25,,,,,,
2014-08-26,,,,,,
2014-08-27,,,,,,
2014-08-28,,,,,,
2014-09-01,,,,,,
2014-09-02,,,,,,
2014-09-03,,,,,,
2014-09-04,,,,,,
2014-09-05,,,,,,
2014-09-08,,,,,,
2014-09-09,,,,,,
2014-09-10,,,,,,
2014-09-11,,,,,,
2014-09-12,,,,,,
2014-09-15,,,,,,
2014-09-16,,,,,,
2014-09-17,,,,,,
2014-09-18,,,,,,
2014-09-19,,,,,,
2014-09-22,,,,,,
2014-09-23,,,,,,
2014-09-24,,,,,,
2014-09-25,,,,,,
2014-09-26,,,,,,
2014-09-29,,,,,,
2014-09-30,,,,,,
2014-10-01,,,,,,
2014-10-07,,,,,,
2014-10-08,,,,,,
2014-10-09,,,,,,
2014-10-10,,,,,,
2014-10-13,,,,,,
2014-10-14,,,,,,
2014-10-15,,,,,,
2014-10-16,,,,,,
2014-10-17,,,,,,
2014-10-20,,,,,,
2014-10-21,,,,,,
2014-10-22,,,,,,
2014-10-27,,,,,,
2014-10-28,,,,,,
2014-10-29,,,,,,
2014-10-30,,,,,,
2014-10-31,,,,,,
2014-11-03,,,,,,
2014-11-05,,,,,,
2014-11-07,,,,,,
2014-11-10,,,,,,
2014-11-11,,,,,,
2014-11-12,,,,,,
2014-11-13,,,,,,
2014-11-14,,,,,,
2014-11-17,,,,,,
2014-11-18,,,,,,
2014-11-19,,,,,,
2014-11-20,,,,,,
2014-11-21,,,,,,
2014-11-24,,,,,,
2014-11-25,,,,,,
2014-11-26,,,,,,
2014-11-27,,,,,,
2014-11-28,,,,,,
2014-12-01,,,,,,
2014-12-02,,,,,,
2014-12-03,,,,,,
2014-12-04,,,,,,
2014-12-05,,,,,,
2014-12-08,,,,,,
2014-12-09,,,,,,
2014-12-10,,,,,,
2014-12-11,,,,,,
2014-12-12,,,,,,
2014-12-15,,,,,,
2014-12-16,,,,,,
2014-12-17,,,,,,
2014-12-18,,,,,,
2014-12-19,,,,,,
2014-12-22,,,,,,
2014-12-23,,,,,,
2014-12-24,,,,,,
2014-12-26,,,,,,
2014-12-29,,,,,,
2014-12-30,,,,,,
2014-12-31,,,,,,
2015-01-01,,,,,,
2015-01-02,,,,,,
2015-01-05,,,,,,
2015-01-06,,,,,,
2015-01-07,,,,,,
2015-01-08,,,,,,
2015-01-09,,,,,,
2015-01-12,,,,,,
2015-01-13,,,,,,
2015-01-14,,,,,,
2015-01-15,,,,,,
2015-01-16,,,,,,
2015-01-19,,,,,,
2015-01-20,,,,,,
2015-01-21,,,,,,
2015-01-22,,,,,,
2015-01-23,,,,,,
2015-01-27,,,,,,
2015-01-28,,,,,,
2015-01-29,,,,,,
2015-01-30,,,,,,
2015-02-02,,,,,,
2015-02-03,,,,,,
2015-02-04,,,,,,
2015-02-05,,,,,,
2015-02-06,,,,,,
2015-02-09,,,,,,
2015-02-10,,,,,,
2015-02-11,,,,,,
2015-02-12,,,,,,
2015-02-13,,,,,,
2015-02-16,,,,,,
2015-02-18,,,,,,
2015-02-19,,,,,,
2015-02-20,,,,,,
2015-02-23,,,,,,
2015-02-24,,,,,,
2015-02-25,,,,,,
2015-02-26,,,,,,
2015-02-27,,,,,,
2015-02-28,,,,,,
2015-03-02,,,,,,
2015-03-03,,,,,,
2015-03-04,,,,,,
2015-03-05,,,,,,
2015-03-09,,,,,,
2015-03-10,,,,,,
2015-03-11,,,,,,
2015-03-12,,,,,,
2015-03-13,,,,,,
2015-03-16,,,,,,
2015-03-17,,,,,,
2015-03-18,,,,,,
2015-03-19,,,,,,
2015-03-20,,,,,,
2015-03-23,,,,,,
2015-03-24,,,,,,
2015-03-25,,,,,,
2015-03-26,,,,,,
2015-03-27,,,,,,
2015-03-30,,,,,,
2015-03-31,,,,,,
2015-04-01,,,,,,
2015-04-06,,,,,,
2015-04-07,,,,,,
2015-04-08,,,,,,
2015-04-09,,,,,,
2015-04-10,,,,,,
2015-04-13,,,,,,
2015-04-15,,,,,,
2015-04-16,,,,,,
2015-04-17,,,,,,
2015-04-20,,,,,,
2015-04-21,,,,,,
2015-04-22,,,,,,
2015-04-23,,,,,,
2015-04-24,,,,,,
2015-04-27,,,,,,
2015-04-28,,,,,,
2015-04-29,,,,,,
2015-04-30,,,,,,
2015-05-04,,,,,,
2015-05-05,,,,,,
2015-05-06,,,,,,
2015-05-07,,,,,,
2015-05-08,,,,,,
2015-05-11,,,,,,
2015-05-12,,,,,,
2015-05-13,,,,,,
2015-05-14,,,,,,
2015-05-15,,,,,,
2015-05-18,,,,,,
2015-05-19,,,,,,
2015-05-20,,,,,,
2015-05-21,,,,,,
2015-05-22,,,,,,
2015-05-25,,,,,,
2015-05-26,,,,,,
2015-05-27,,,,,,
2015-05-28,,,,,,
2015-05-29,,,,,,
2015-06-01,,,,,,
2015-06-02,,,,,,
2015-06-03,,,,,,
2015-06-04,,,,,,
2015-06-05,,,,,,
2015-06-08,,,,,,
2015-06-09,,,,,,
2015-06-10,,,,,,
2015-06-11,,,,,,
2015-06-12,,,,,,
2015-06-15,,,,,,
2015-06-16,,,,,,
2015-06-17,,,,,,
2015-06-18,,,,,,
2015-06-19,,,,,,
2015-06-22,,,,,,
2015-06-23,,,,,,
2015-06-24,,,,,,
2015-06-25,,,,,,
2015-06-26,,,,,,
2015-06-29,,,,,,
2015-06-30,,,,,,
2015-07-01,,,,,,
2015-07-02,,,,,,
2015-07-03,,,,,,
2015-07-06,,,,,,
2015-07-07,,,,,,
2015-07-08,,,,,,
2015-07-09,,,,,,
2015-07-10,,,,,,
2015-07-13,,,,,,
2015-07-14,,,,,,
2015-07-15,,,,,,
2015-07-16,,,,,,
2015-07-17,,,,,,
2015-07-20,,,,,,
2015-07-21,,,,,,
2015-07-22,,,,,,
2015-07-23,,,,,,
2015-07-24,,,,,,
2015-07-27,,,,,,
2015-07-28,,,,,,
2015-07-29,,,,,,
2015-07-30,,,,,,
2015-07-31,,,,,,
2015-08-03,,,,,,
2015-08-04,,,,,,
2015-08-05,,,,,,
2015-08-06,,,,,,
2015-08-07,,,,,,
2015-08-10,,,,,,
2015-08-11,,,,,,
2015-08-12,,,,,,
2015-08-13,,,,,,
2015-08-14,,,,,,
2015-08-17,,,,,,
2015-08-18,,,,,,
2015-08-19,,,,,,
2015-08-20,,,,,,
2015-08-21,,,,,,
2015-08-24,,,,,,
2015-08-25,,,,,,
2015-08-26,,,,,,
2015-08-27,,,,,,
2015-08-28,,,,,,
2015-08-31,,,,,,
2015-09-01,130.0,140.149994,128.600006,135.899994,135.899994,51707.0
2015-09-02,,,,,,
2015-09-03,,,,,,
2015-09-04,,,,,,
2015-09-07,,,,,,
2015-09-08,,,,,,
2015-09-09,,,,,,
2015-09-10,,,,,,
2015-09-11,,,,,,
2015-09-14,,,,,,
2015-09-15,,,,,,
2015-09-16,,,,,,
2015-09-18,,,,,,
2015-09-21,,,,,,
2015-09-22,129.800003,129.800003,121.25,123.5,123.5,14133.0
2015-09-23,,,,,,
2015-09-24,,,,,,
2015-09-28,,,,,,
2015-09-29,,,,,,
2015-09-30,,,,,,
2015-10-01,,,,,,
2015-10-05,,,,,,
2015-10-06,,,,,,
2015-10-07,,,,,,
2015-10-08,138.0,138.949997,134.5,135.399994,135.399994,13313.0
2015-10-09,,,,,,
2015-10-12,,,,,,
2015-10-13,,,,,,
2015-10-14,,,,,,
2015-10-15,,,,,,
2015-10-16,132.850006,132.850006,128.25,128.25,128.25,25971.0
2015-10-19,,,,,,
2015-10-20,,,,,,
2015-10-21,,,,,,
2015-10-23,,,,,,
2015-10-26,,,,,,
2015-10-27,,,,,,
2015-10-28,,,,,,
2015-10-29,,,,,,
2015-10-30,,,,,,
2015-11-02,,,,,,
2015-11-03,,,,,,
2015-11-04,,,,,,
2015-11-05,,,,,,
2015-11-06,,,,,,
2015-11-09,,,,,,
2015-11-10,,,,,,
2015-11-13,,,,,,
2015-11-16,,,,,,
2015-11-17,,,,,,
2015-11-18,,,,,,
2015-11-19,,,,,,
2015-11-20,,,,,,
2015-11-23,,,,,,
2015-11-24,,,,,,
2015-11-26,,,,,,
2015-11-27,,,,,,
2015-11-30,191.899994,191.899994,178.0,180.0,180.0,52706.0
2015-12-01,,,,,,
2015-12-02,,,,,,
2015-12-03,,,,,,
2015-12-04,,,,,,
2015-12-07,,,,,,
2015-12-08,,,,,,
2015-12-09,,,,,,
2015-12-10,,,,,,
2015-12-11,,,,,,
2015-12-14,,,,,,
2015-12-15,,,,,,
2015-12-16,,,,,,
2015-12-17,,,,,,
2015-12-18,,,,,,
2015-12-21,,,,,,
2015-12-22,,,,,,
2015-12-23,,,,,,
2015-12-24,,,,,,
2015-12-28,,,,,,
2015-12-29,,,,,,
2015-12-30,,,,,,
2015-12-31,,,,,,
2016-01-01,,,,,,
2016-01-04,,,,,,
2016-01-05,,,,,,
2016-01-06,,,,,,
2016-01-07,,,,,,
2016-01-08,,,,,,
2016-01-11,,,,,,
2016-01-12,,,,,,
2016-01-13,161.949997,162.0,127.25,147.050003,147.050003,77371.0
2016-01-14,145.0,147.0,132.25,140.649994,140.649994,16789.0
2016-01-15,139.0,144.0,126.099998,128.350006,128.350006,45313.0
2016-01-18,128.0,137.899994,120.0,122.099998,122.099998,66275.0
2016-01-19,130.0,141.0,120.099998,138.649994,138.649994,29733.0
2016-01-20,136.0,139.800003,124.050003,134.600006,134.600006,58023.0
2016-01-21,141.899994,149.399994,132.5,138.550003,138.550003,48432.0
2016-01-22,139.199997,147.949997,139.199997,143.649994,143.649994,66167.0
2016-01-25,146.949997,151.0,141.649994,150.050003,150.050003,33669.0
2016-01-27,150.050003,150.050003,150.050003,150.050003,150.050003,0.0
2016-01-28,151.050003,151.5,143.199997,145.649994,145.649994,5035.0
2016-01-29,148.0,148.0,142.25,145.149994,145.149994,15859.0
2016-02-01,140.0,147.5,140.0,141.449997,141.449997,17436.0
2016-02-02,140.199997,146.850006,140.199997,142.399994,142.399994,17337.0
2016-02-03,146.0,146.0,130.0,132.300003,132.300003,22633.0
2016-02-04,142.0,142.0,132.0,139.25,139.25,20056.0
2016-02-05,136.399994,143.75,136.199997,141.399994,141.399994,5246.0
2016-02-08,140.050003,147.0,136.300003,138.649994,138.649994,11206.0
2016-02-09,138.5,140.0,132.5,133.649994,133.649994,12525.0
2016-02-10,134.0,135.0,128.0,130.350006,130.350006,11519.0
2016-02-11,133.949997,135.600006,117.599998,120.300003,120.300003,21561.0
2016-02-12,118.0,134.949997,108.0,126.150002,126.150002,43444.0
2016-02-15,133.850006,139.0,127.050003,135.300003,135.300003,9757.0
2016-02-16,134.550003,134.550003,111.25,121.349998,121.349998,14456.0
2016-02-17,116.0,129.800003,112.0,120.050003,120.050003,15598.0
2016-02-18,123.5,126.349998,115.050003,120.300003,120.300003,33468.0
2016-02-19,116.099998,123.349998,116.099998,118.800003,118.800003,6443.0
2016-02-22,123.800003,123.800003,120.050003,121.800003,121.800003,8980.0
2016-02-23,123.5,123.800003,118.0,120.949997,120.949997,12393.0
2016-02-24,122.5,122.5,115.199997,120.050003,120.050003,14330.0
2016-02-25,120.800003,131.649994,116.0,125.849998,125.849998,30567.0
2016-02-26,123.050003,133.600006,118.0,118.849998,118.849998,21087.0
2016-02-29,119.599998,123.599998,111.0,115.800003,115.800003,24283.0
2016-03-01,121.949997,122.0,117.0,120.099998,120.099998,16705.0
2016-03-02,123.949997,133.0,118.0,121.449997,121.449997,43538.0
2016-03-03,119.099998,123.550003,117.5,118.300003,118.300003,22655.0
2016-03-04,118.5,123.0,118.0,119.900002,119.900002,26375.0
2016-03-08,119.900002,119.900002,119.900002,119.900002,119.900002,0.0
2016-03-09,122.349998,146.149994,121.0,146.149994,146.149994,86268.0
2016-03-10,153.050003,161.350006,150.25,152.199997,152.199997,187129.0
2016-03-11,152.0,162.0,146.399994,153.649994,153.649994,82921.0
2016-03-14,155.0,160.0,146.649994,152.649994,152.649994,34262.0
2016-03-15,152.649994,155.0,148.050003,153.350006,153.350006,50858.0
2016-03-16,152.149994,155.300003,151.0,152.75,152.75,45037.0
2016-03-17,150.0,155.0,149.0,150.899994,150.899994,28335.0
2016-03-18,149.0,154.850006,148.0,148.850006,148.850006,24324.0
2016-03-21,151.449997,153.949997,146.149994,150.0,150.0,50010.0
2016-03-22,152.5,156.0,150.0,152.899994,152.899994,26710.0
2016-03-23,156.899994,158.800003,152.300003,156.550003,156.550003,29670.0
2016-03-28,156.550003,156.550003,156.550003,156.550003,156.550003,0.0
2016-03-29,164.899994,164.899994,159.0,161.149994,161.149994,47257.0
2016-03-30,159.100006,163.0,156.0,157.949997,157.949997,18049.0
2016-03-31,161.25,162.949997,152.0,154.600006,154.600006,31961.0
2016-04-01,156.899994,156.949997,144.5,151.600006,151.600006,14618.0
2016-04-04,154.550003,157.699997,152.0,155.25,155.25,23091.0
2016-04-05,152.050003,157.399994,146.5,152.0,152.0,40115.0
2016-04-06,156.699997,156.699997,146.699997,147.75,147.75,61092.0
2016-04-07,146.0,155.0,143.0,144.300003,144.300003,54106.0
2016-04-08,145.5,154.5,139.0,140.699997,140.699997,59443.0
2016-04-11,142.149994,150.0,141.350006,148.25,148.25,31209.0
2016-04-12,150.899994,155.0,147.199997,151.649994,151.649994,47823.0
2016-04-13,152.100006,156.800003,152.100006,155.649994,155.649994,33512.0
2016-04-18,155.649994,155.649994,155.649994,155.649994,155.649994,0.0
2016-04-20,159.550003,159.550003,159.550003,159.550003,159.550003,0.0
2016-04-21,167.899994,177.5,158.100006,171.199997,171.199997,109656.0
2016-04-22,172.0,184.899994,170.0,180.5,180.5,54342.0
2016-04-25,192.0,192.0,181.300003,183.25,183.25,87690.0
2016-04-26,181.0,182.449997,175.0,175.75,175.75,26254.0
2016-04-27,183.199997,184.899994,173.0,177.300003,177.300003,27315.0
2016-04-28,177.050003,179.300003,175.0,175.149994,175.149994,4497.0
2016-04-29,178.0,180.75,174.0,175.399994,175.399994,19097.0
2016-05-02,171.75,184.0,171.699997,182.050003,182.050003,40553.0
2016-05-03,184.949997,184.949997,176.0,177.199997,177.199997,22993.0
2016-05-04,177.199997,177.199997,172.050003,173.850006,173.850006,23461.0
2016-05-05,174.0,180.0,174.0,179.350006,179.350006,21829.0
2016-05-06,173.050003,178.5,173.050003,177.199997,177.199997,18960.0
2016-05-09,175.050003,184.800003,174.0,181.350006,181.350006,66792.0
2016-05-10,182.0,184.0,176.949997,178.149994,178.149994,17529.0
2016-05-11,183.899994,184.199997,174.399994,182.649994,182.649994,27695.0
2016-05-12,188.0,193.899994,182.0,185.649994,185.649994,45853.0
2016-05-13,185.0,185.0,157.050003,168.649994,168.649994,166101.0
2016-05-16,165.0,167.399994,159.0,159.350006,159.350006,53796.0
2016-05-17,161.100006,161.100006,147.0,149.149994,149.149994,82246.0
2016-05-18,151.550003,160.850006,151.5,158.800003,158.800003,51156.0
2016-05-19,158.300003,165.0,156.5,162.100006,162.100006,43533.0
2016-05-20,162.050003,162.75,156.0,158.149994,158.149994,35032.0
2016-05-23,159.699997,160.949997,153.050003,157.25,157.25,27404.0
2016-05-24,157.600006,157.699997,153.0,154.100006,154.100006,23797.0
2016-05-25,161.0,161.0,150.149994,152.149994,152.149994,18411.0
2016-05-26,155.550003,155.550003,151.300003,152.699997,152.699997,32222.0
2016-05-27,153.350006,156.0,152.300003,154.75,154.75,7762.0
2016-05-30,152.149994,162.0,152.149994,158.600006,158.600006,15690.0
2016-05-31,159.25,162.0,139.0,151.449997,151.449997,53020.0
2016-06-01,154.949997,154.949997,149.0,150.0,150.0,67052.0
2016-06-02,150.050003,152.949997,146.0,149.800003,149.800003,25190.0
2016-06-03,151.0,157.0,150.050003,152.399994,152.399994,39930.0
2016-06-06,155.0,159.949997,152.0,158.850006,158.850006,56202.0
2016-06-07,160.899994,169.5,157.149994,166.399994,166.399994,40714.0
2016-06-08,173.0,175.0,167.0,167.600006,167.600006,66812.0
2016-06-09,170.0,170.0,160.0,166.050003,166.050003,33385.0
2016-06-10,169.699997,170.0,161.300003,164.199997,164.199997,18217.0
2016-06-13,164.0,169.300003,158.25,166.25,166.25,19463.0
2016-06-14,165.100006,170.0,163.25,164.800003,164.800003,36516.0
2016-06-15,163.0,167.949997,160.0,162.449997,162.449997,26467.0
2016-06-16,159.800003,165.850006,151.0,162.600006,162.600006,31975.0
2016-06-17,161.149994,168.0,160.0,164.350006,164.350006,28704.0
2016-06-20,163.050003,165.0,161.0,162.800003,162.800003,19122.0
2016-06-21,164.0,164.050003,161.100006,161.600006,161.600006,21953.0
2016-06-22,160.800003,161.949997,155.0,157.0,157.0,25593.0
2016-06-23,157.149994,158.949997,143.399994,152.550003,152.550003,36222.0
2016-06-24,147.0,158.0,147.0,152.800003,152.800003,37777.0
2016-06-27,155.449997,159.75,151.600006,152.449997,152.449997,20289.0
2016-06-28,155.0,156.5,151.949997,154.300003,154.300003,40065.0
2016-06-29,152.25,156.0,151.800003,152.800003,152.800003,20970.0
2016-06-30,152.949997,153.0,149.0,150.550003,150.550003,20205.0
2016-07-01,150.0,159.0,149.0,149.899994,149.899994,60381.0
2016-07-04,152.550003,157.899994,149.25,156.25,156.25,60147.0
2016-07-05,155.050003,175.199997,155.0,172.350006,172.350006,202005.0
2016-07-07,172.350006,172.350006,172.350006,172.350006,172.350006,0.0
2016-07-08,176.350006,178.5,163.100006,170.649994,170.649994,118866.0
2016-07-11,175.399994,175.75,167.0,171.449997,171.449997,48562.0
2016-07-12,173.800003,176.699997,170.25,174.600006,174.600006,54347.0
2016-07-13,175.0,175.0,171.25,173.699997,173.699997,25476.0
2016-07-14,175.149994,177.0,171.0,176.399994,176.399994,32844.0
2016-07-15,180.0,193.800003,178.199997,182.800003,182.800003,305489.0
2016-07-18,182.899994,185.850006,175.25,177.350006,177.350006,44547.0
2016-07-19,178.699997,178.699997,172.0,174.800003,174.800003,17322.0
2016-07-20,174.0,177.0,172.100006,174.050003,174.050003,11656.0
2016-07-21,172.550003,179.850006,172.550003,174.699997,174.699997,28080.0
2016-07-22,175.949997,178.0,173.0,174.899994,174.899994,14579.0
2016-07-25,170.050003,178.600006,170.050003,174.949997,174.949997,15365.0
2016-07-26,179.949997,181.0,170.0,172.0,172.0,23551.0
2016-07-27,170.199997,174.800003,169.949997,171.399994,171.399994,10170.0
2016-07-28,173.949997,177.899994,170.300003,171.5,171.5,17209.0
2016-07-29,173.550003,176.0,172.050003,173.600006,173.600006,18455.0
2016-08-01,177.0,178.5,175.0,177.75,177.75,33534.0
2016-08-02,175.0,178.949997,173.75,176.399994,176.399994,16265.0
2016-08-03,177.800003,177.800003,171.899994,174.100006,174.100006,19103.0
2016-08-04,174.0,175.5,167.0,169.199997,169.199997,19296.0
2016-08-05,170.949997,176.899994,168.25,173.649994,173.649994,37155.0
2016-08-08,172.0,188.800003,172.0,184.5,184.5,32375.0
2016-08-09,184.550003,189.0,182.0,187.149994,187.149994,35612.0
2016-08-10,186.399994,188.0,177.0,179.449997,179.449997,30245.0
2016-08-11,180.050003,180.550003,173.550003,174.5,174.5,18080.0
2016-08-12,176.0,179.850006,171.050003,173.25,173.25,26507.0
2016-08-16,173.25,173.25,173.25,173.25,173.25,0.0
2016-08-17,178.0,183.0,176.800003,179.449997,179.449997,38718.0
2016-08-18,179.850006,182.600006,177.0,181.300003,181.300003,16036.0
2016-08-19,178.050003,192.0,178.0,190.350006,190.350006,94328.0
2016-08-22,190.75,211.0,190.350006,201.699997,201.699997,143938.0
2016-08-23,203.949997,209.0,196.0,197.550003,197.550003,72899.0
2016-08-24,197.399994,201.0,194.0,198.899994,198.899994,25275.0
2016-08-25,200.0,203.0,195.050003,197.449997,197.449997,11934.0
2016-08-26,200.0,218.600006,199.050003,210.550003,210.550003,108496.0
2016-08-29,218.899994,246.899994,215.0,240.199997,240.199997,780508.0
2016-08-30,241.850006,250.850006,234.149994,247.100006,247.100006,291752.0
2016-08-31,247.399994,295.0,238.25,243.649994,243.649994,443784.0
2016-09-01,248.399994,265.0,237.75,241.350006,241.350006,179774.0
2016-09-02,243.75,272.0,239.25,263.149994,263.149994,327818.0
2016-09-06,263.149994,263.149994,263.149994,263.149994,263.149994,0.0
2016-09-07,264.0,272.0,255.199997,265.149994,265.149994,60449.0
2016-09-08,265.549988,282.0,264.0,277.149994,277.149994,87062.0
2016-09-09,277.549988,321.899994,274.299988,296.899994,296.899994,447986.0
2016-09-12,292.0,311.649994,284.0,302.149994,302.149994,172872.0
2016-09-14,302.149994,302.149994,302.149994,302.149994,302.149994,0.0
2016-09-15,290.450012,298.799988,281.0,282.549988,282.549988,62200.0
2016-09-16,285.0,294.0,277.850006,280.399994,280.399994,30421.0
2016-09-19,282.149994,282.950012,265.0,266.649994,266.649994,46254.0
2016-09-20,268.950012,270.299988,256.049988,258.100006,258.100006,44340.0
2016-09-21,260.0,275.0,258.0,260.75,260.75,86737.0
2016-09-22,264.700012,266.549988,260.100006,262.600006,262.600006,27219.0
2016-09-23,263.0,267.0,255.550003,258.799988,258.799988,17851.0
2016-09-26,259.0,270.0,259.0,263.299988,263.299988,66835.0
2016-09-27,265.850006,270.0,264.649994,265.299988,265.299988,27805.0
2016-09-28,267.850006,270.0,264.049988,268.649994,268.649994,23672.0
2016-09-29,269.950012,271.0,247.0,250.949997,250.949997,112256.0
2016-09-30,273.0,273.0,243.0,258.350006,258.350006,31870.0
2016-10-03,262.0,269.0,258.5,266.100006,266.100006,21319.0
2016-10-04,267.299988,269.600006,263.100006,266.700012,266.700012,13340.0
2016-10-05,266.100006,273.899994,265.049988,266.200012,266.200012,22999.0
2016-10-06,266.200012,268.450012,256.049988,258.799988,258.799988,25424.0
2016-10-07,260.399994,282.0,260.0,275.049988,275.049988,82596.0
2016-10-10,276.950012,281.899994,270.100006,271.649994,271.649994,25277.0
2016-10-13,271.649994,271.649994,271.649994,271.649994,271.649994,0.0
2016-10-14,266.399994,274.049988,264.0,270.100006,270.100006,30770.0
2016-10-17,269.950012,273.700012,265.0,266.100006,266.100006,17393.0
2016-10-18,268.0,276.600006,267.399994,269.0,269.0,21971.0
2016-10-19,271.0,271.950012,268.299988,269.75,269.75,16894.0
2016-10-20,271.149994,275.100006,267.5,268.350006,268.350006,25418.0
2016-10-21,270.0,271.299988,266.200012,268.5,268.5,8847.0
2016-10-24,272.350006,274.950012,266.0,267.450012,267.450012,39446.0
2016-10-25,267.950012,272.350006,267.600006,269.350006,269.350006,15857.0
2016-10-26,269.75,278.0,263.0,267.5,267.5,26976.0
2016-10-27,266.0,270.0,264.200012,266.899994,266.899994,18785.0
2016-10-28,267.100006,270.950012,266.100006,267.149994,267.149994,8161.0
2016-11-01,267.149994,267.149994,267.149994,267.149994,267.149994,0.0
2016-11-02,264.0,268.0,259.799988,261.950012,261.950012,17185.0
2016-11-03,260.799988,266.799988,258.0,258.25,258.25,17364.0
2016-11-04,258.100006,261.899994,245.050003,248.600006,248.600006,27907.0
2016-11-07,252.0,266.799988,239.949997,258.200012,258.200012,35758.0
2016-11-08,259.149994,261.0,254.149994,259.799988,259.799988,13556.0
2016-11-09,230.0,253.0,207.850006,251.050003,251.050003,170559.0
2016-11-10,255.800003,262.299988,255.5,258.299988,258.299988,12197.0
2016-11-11,255.0,259.0,244.0,247.75,247.75,20295.0
2016-11-15,247.75,247.75,247.75,247.75,247.75,0.0
2016-11-16,215.0,238.899994,190.0,195.949997,195.949997,69260.0
2016-11-17,195.850006,196.899994,185.199997,194.149994,194.149994,50379.0
2016-11-18,195.199997,200.0,191.199997,196.399994,196.399994,27102.0
2016-11-21,199.0,199.0,178.050003,181.100006,181.100006,34392.0
2016-11-22,187.899994,193.850006,180.0,187.399994,187.399994,12071.0
2016-11-23,189.850006,218.25,189.850006,211.399994,211.399994,49278.0
2016-11-24,211.949997,224.0,205.0,218.75,218.75,25971.0
2016-11-25,221.25,227.350006,221.25,226.199997,226.199997,10229.0
2016-11-28,223.050003,225.75,219.0,220.550003,220.550003,6411.0
2016-11-29,222.649994,226.050003,217.600006,219.0,219.0,8338.0
2016-11-30,223.949997,224.0,217.0,217.899994,217.899994,4430.0
2016-12-01,221.949997,225.800003,202.199997,207.649994,207.649994,14804.0
2016-12-02,207.649994,207.649994,195.0,198.5,198.5,25068.0
2016-12-05,200.949997,208.649994,200.949997,205.550003,205.550003,4457.0
2016-12-06,206.0,209.600006,203.199997,206.300003,206.300003,35920.0
2016-12-07,208.949997,209.899994,203.399994,206.399994,206.399994,4045.0
2016-12-08,207.399994,211.0,205.5,207.850006,207.850006,14356.0
2016-12-09,209.899994,210.0,205.0,205.75,205.75,11273.0
2016-12-12,203.0,210.0,200.350006,205.199997,205.199997,17249.0
2016-12-13,205.199997,212.850006,205.0,210.25,210.25,16331.0
2016-12-14,211.350006,224.699997,211.0,219.75,219.75,35943.0
